LATITUDE,LONGITUDE,GRAINSIZE
44.27718,-125.09487,5.91808796
44.27741,-125.08235,5.87653732
44.27764,-125.06983,5.77960730
44.27787,-125.05730,5.51192141
44.27809,-125.04478,5.43203211
44.27831,-125.03226,5.39837933
44.27854,-125.01973,5.37377119
44.27876,-125.00721,5.22009373
44.27898,-124.99469,5.23144007
44.27920,-124.98216,5.25058889
44.27941,-124.96964,5.24492979
44.27963,-124.95711,5.33710003
44.27984,-124.94459,5.55810785
44.28005,-124.93206,5.35403061
44.28027,-124.91954,5.32681036
44.28048,-124.90701,5.19615698
44.28068,-124.89449,5.03353167
44.28089,-124.88196,4.15152359
44.28110,-124.86944,4.76293659
44.28130,-124.85691,4.83885431
44.28150,-124.84439,4.24371386
44.28171,-124.83186,4.59514523
44.28191,-124.81933,4.87618303
44.28210,-124.80681,4.94937563
44.28230,-124.79428,5.26146364
44.28250,-124.78176,5.27879143
44.28269,-124.76923,5.00470161
44.28289,-124.75670,4.56735897
44.28308,-124.74418,4.10805607
44.28327,-124.73165,3.36201262
44.28346,-124.71912,3.20382929
44.28365,-124.70660,3.85154223
44.28383,-124.69407,4.04766321
44.28402,-124.68154,3.96846199
44.28420,-124.66901,3.40225005
44.28438,-124.65649,3.93604684
44.28456,-124.64396,4.41635895
44.28474,-124.63143,4.75424099
44.28492,-124.61890,4.19083691
44.28510,-124.60637,3.94403338
44.28528,-124.59385,4.04074764
44.28545,-124.58132,4.02653360
44.28562,-124.56879,3.56277895
44.28579,-124.55626,3.20712018
44.28596,-124.54373,3.10860109
44.28613,-124.53120,2.86835361
44.28630,-124.51867,2.75729418
44.28647,-124.50615,2.47363567
44.28663,-124.49362,2.15663481
44.28679,-124.48109,2.07034636
44.28696,-124.46856,2.12763381
44.28712,-124.45603,2.20564723
44.28727,-124.44350,2.09781098
44.28743,-124.43097,2.03289366
44.28759,-124.41844,2.07852936
44.28774,-124.40591,2.07888722
44.28790,-124.39338,2.09524608
44.28805,-124.38085,2.11539745
44.28820,-124.36832,2.05215359
44.28835,-124.35579,2.16824937
44.28850,-124.34326,2.16336370
44.28864,-124.33073,2.15831304
44.28879,-124.31820,2.09366012
44.28893,-124.30567,2.05007172
44.28908,-124.29314,2.00457931
44.28922,-124.28061,1.98077095
44.28936,-124.26808,1.98439956
44.28950,-124.25555,2.00785446
44.28963,-124.24302,1.99338186
44.28977,-124.23048,2.00006723
44.28990,-124.21795,2.02497482
44.29004,-124.20542,2.03694439
44.29017,-124.19289,2.05754566
44.29030,-124.18036,2.08699608
44.29043,-124.16783,2.12418461
44.29055,-124.15530,2.17019916
44.29068,-124.14276,2.21898818
44.29080,-124.13023,2.23751640
44.29093,-124.11770,2.22936630
44.26383,-125.31991,7.06957817
44.26408,-125.30739,7.06785679
44.26434,-125.29487,7.06410933
44.26459,-125.28235,7.05733061
44.26484,-125.26983,7.04606962
44.26508,-125.25731,7.02841949
44.26533,-125.24480,6.99943447
44.26558,-125.23228,6.87298727
44.26582,-125.21976,6.83056927
44.26606,-125.20724,6.77693605
44.26630,-125.19472,6.71358013
44.26654,-125.18220,6.64126921
44.26678,-125.16968,6.55934000
44.26702,-125.15716,6.46995640
44.26726,-125.14464,6.38156796
44.26749,-125.13212,6.30270576
44.26772,-125.11960,6.09043598
44.26796,-125.10708,6.03517628
44.26819,-125.09455,6.01904011
44.26842,-125.08203,5.96627808
44.26864,-125.06951,5.83925915
44.26887,-125.05699,5.75004196
44.26909,-125.04447,5.50006866
44.26932,-125.03195,5.45364380
44.26954,-125.01943,5.43562651
44.26976,-125.00690,5.28139257
44.26998,-124.99438,5.27980852
44.27020,-124.98186,5.23588943
44.27041,-124.96934,5.26056480
44.27063,-124.95681,5.19390440
44.27084,-124.94429,5.36495590
44.27106,-124.93177,5.46450377
44.27127,-124.91925,5.59632587
44.27148,-124.90672,5.53660011
44.27169,-124.89420,5.27640057
44.27189,-124.88168,5.09575558
44.27210,-124.86915,5.15552616
44.27230,-124.85663,5.14419603
44.27251,-124.84410,4.87058973
44.27271,-124.83158,4.97400713
44.27291,-124.81906,5.09630871
44.27311,-124.80653,5.21500492
44.27330,-124.79401,5.35191345
44.27350,-124.78148,5.23398590
44.27369,-124.76896,5.11376238
44.27389,-124.75643,4.81971264
44.27408,-124.74391,4.35029268
44.27427,-124.73138,3.96803308
44.27446,-124.71886,4.08237696
44.27465,-124.70633,4.14895773
44.27483,-124.69381,4.21135569
44.27502,-124.68128,4.14029121
44.27520,-124.66876,4.01330519
44.27538,-124.65623,4.20802164
44.27557,-124.64371,4.57499361
44.27575,-124.63118,4.60472250
44.27592,-124.61866,4.62237692
44.27610,-124.60613,4.32945919
44.27628,-124.59360,4.43931103
44.27645,-124.58108,4.38806438
44.27662,-124.56855,3.96394634
44.27679,-124.55602,3.54141498
44.27696,-124.54350,3.29027677
44.27713,-124.53097,3.04408503
44.27730,-124.51844,2.87010002
44.27747,-124.50592,2.64530039
44.27763,-124.49339,2.39245701
44.27779,-124.48086,2.33946204
44.27796,-124.46833,2.40072465
44.27812,-124.45581,2.08119464
44.27827,-124.44328,2.12695956
44.27843,-124.43075,2.16344142
44.27859,-124.41822,2.08201075
44.27874,-124.40570,2.09495711
44.27890,-124.39317,2.11110044
44.27905,-124.38064,2.02824783
44.27920,-124.36811,2.17474031
44.27935,-124.35558,2.16974235
44.27950,-124.34306,2.17199469
44.27964,-124.33053,2.15064716
44.27979,-124.31800,2.11537480
44.27993,-124.30547,2.05152082
44.28008,-124.29294,1.99000537
44.28022,-124.28041,1.86940622
44.28036,-124.26788,1.98123872
44.28049,-124.25535,2.00252819
44.28063,-124.24283,2.03715086
44.28077,-124.23030,2.00442767
44.28090,-124.21777,2.01056385
44.28103,-124.20524,2.02789092
44.28117,-124.19271,2.07161760
44.28130,-124.18018,2.10294271
44.28142,-124.16765,2.14336729
44.28155,-124.15512,2.20647883
44.28168,-124.14259,2.37876058
44.28180,-124.13006,2.23154497
44.28193,-124.11753,2.20268488
44.25509,-125.30704,7.08900452
44.25534,-125.29452,7.08896112
44.25559,-125.28200,7.08670998
44.25584,-125.26949,7.09054708
44.25609,-125.25697,7.07821512
44.25633,-125.24445,7.05691242
44.25658,-125.23194,6.98820639
44.25682,-125.21942,6.88447094
44.25707,-125.20690,6.83500051
44.25731,-125.19438,6.78008795
44.25755,-125.18186,6.72204208
44.25779,-125.16935,6.65248966
44.25802,-125.15683,6.56342173
44.25826,-125.14431,6.36781645
44.25849,-125.13179,6.25586462
44.25873,-125.11927,6.18731403
44.25896,-125.10675,6.13474607
44.25919,-125.09423,6.13363171
44.25942,-125.08172,6.07710600
44.25965,-125.06920,5.92299795
44.25987,-125.05668,5.60323429
44.26010,-125.04416,5.47452116
44.26032,-125.03164,5.41243219
44.26054,-125.01912,5.41039658
44.26076,-125.00660,5.26003742
44.26098,-124.99408,5.26576424
44.26120,-124.98156,5.26082230
44.26142,-124.96904,5.29493237
44.26163,-124.95652,5.28704596
44.26185,-124.94399,5.28791189
44.26206,-124.93147,5.40784407
44.26227,-124.91895,5.54183435
44.26248,-124.90643,5.76007128
44.26269,-124.89391,5.71269703
44.26289,-124.88139,5.59907007
44.26310,-124.86887,5.52206516
44.26330,-124.85635,5.39605474
44.26351,-124.84382,5.22492743
44.26371,-124.83130,5.27907181
44.26391,-124.81878,5.41216803
44.26411,-124.80626,5.54155684
44.26430,-124.79373,5.70091677
44.26450,-124.78121,5.61247492
44.26470,-124.76869,5.20153475
44.26489,-124.75617,5.16301966
44.26508,-124.74364,4.73527193
44.26527,-124.73112,4.52558756
44.26546,-124.71860,4.44985676
44.26565,-124.70607,4.63370848
44.26583,-124.69355,4.63388109
44.26602,-124.68103,4.42161131
44.26620,-124.66850,4.29127264
44.26639,-124.65598,4.46469355
44.26657,-124.64346,4.59800911
44.26675,-124.63093,4.74348831
44.26692,-124.61841,4.89035845
44.26710,-124.60588,4.60091639
44.26728,-124.59336,4.45934153
44.26745,-124.58084,4.34546661
44.26762,-124.56831,4.06529903
44.26779,-124.55579,3.61097717
44.26796,-124.54326,3.34544349
44.26813,-124.53074,3.24084687
44.26830,-124.51821,3.05239654
44.26847,-124.50569,2.86102319
44.26863,-124.49316,2.73105907
44.26879,-124.48064,2.65577102
44.26895,-124.46811,2.51835942
44.26912,-124.45558,2.35921025
44.26927,-124.44306,2.20092964
44.26943,-124.43053,2.21970463
44.26959,-124.41801,2.23263907
44.26974,-124.40548,2.12345362
44.26990,-124.39296,2.12902331
44.27005,-124.38043,2.14314532
44.27020,-124.36790,2.15282369
44.27035,-124.35538,2.14982891
44.27050,-124.34285,2.14162016
44.27064,-124.33032,2.12197328
44.27079,-124.31780,2.08514977
44.27093,-124.30527,2.03286910
44.27107,-124.29274,1.99651480
44.27122,-124.28022,1.98520923
44.27136,-124.26769,2.00317788
44.27149,-124.25516,2.01582551
44.27163,-124.24264,2.02565503
44.27177,-124.23011,2.06040525
44.27190,-124.21758,2.02762341
44.27203,-124.20505,2.04240704
44.27216,-124.19253,2.06177425
44.27229,-124.18000,2.11051130
44.27242,-124.16747,2.14513922
44.27255,-124.15494,2.18804836
44.27268,-124.14242,2.23381066
44.27280,-124.12989,2.22000885
44.27292,-124.11736,2.20173287
44.24609,-125.30669,7.11138582
44.24634,-125.29417,7.12671041
44.24659,-125.28166,7.13004208
44.24684,-125.26914,7.13129568
44.24709,-125.25663,7.12757063
44.24734,-125.24411,7.11376905
44.24758,-125.23160,7.08481836
44.24783,-125.21908,7.00798225
44.24807,-125.20656,6.89831686
44.24831,-125.19405,6.84819794
44.24855,-125.18153,6.81021357
44.24879,-125.16902,6.71038055
44.24903,-125.15650,6.56284332
44.24926,-125.14398,6.42587185
44.24950,-125.13147,6.33718634
44.24973,-125.11895,6.26788998
44.24996,-125.10643,6.21958303
44.25019,-125.09392,6.24025154
44.25042,-125.08140,6.29031038
44.25065,-125.06888,6.08684874
44.25087,-125.05636,5.63080931
44.25110,-125.04385,5.35056162
44.25132,-125.03133,5.31329441
44.25154,-125.01881,5.22690392
44.25177,-125.00629,5.24788809
44.25198,-124.99377,5.24183559
44.25220,-124.98125,5.22129154
44.25242,-124.96874,5.20818329
44.25263,-124.95622,5.36993551
44.25285,-124.94370,5.33341885
44.25306,-124.93118,5.53180552
44.25327,-124.91866,5.79693079
44.25348,-124.90614,5.97055149
44.25369,-124.89362,6.04654169
44.25390,-124.88110,6.21269369
44.25410,-124.86858,5.96237612
44.25431,-124.85606,5.61674547
44.25451,-124.84354,5.49421263
44.25471,-124.83102,5.57756472
44.25491,-124.81850,5.54325867
44.25511,-124.80598,5.97569180
44.25531,-124.79346,6.04651880
44.25550,-124.78094,6.05231285
44.25570,-124.76842,5.72882318
44.25589,-124.75590,5.15045452
44.25608,-124.74338,4.91657972
44.25627,-124.73086,4.82535696
44.25646,-124.71834,4.93840122
44.25665,-124.70581,5.12058163
44.25684,-124.69329,5.27894640
44.25702,-124.68077,4.76068068
44.25720,-124.66825,4.41153288
44.25739,-124.65573,4.31869888
44.25757,-124.64321,4.62691784
44.25775,-124.63068,5.06077147
44.25792,-124.61816,5.49180889
44.25810,-124.60564,5.39916849
44.25828,-124.59312,4.79541445
44.25845,-124.58059,4.68022966
44.25862,-124.56807,4.16687822
44.25879,-124.55555,3.66941214
44.25896,-124.54303,3.48119378
44.25913,-124.53050,3.24145722
44.25930,-124.51798,3.07696700
44.25947,-124.50546,2.97487831
44.25963,-124.49293,2.84581780
44.25979,-124.48041,2.64798689
44.25995,-124.46789,2.60785246
44.26012,-124.45536,2.46693707
44.26027,-124.44284,2.27605557
44.26043,-124.43032,2.28363824
44.26059,-124.41779,2.28308225
44.26074,-124.40527,2.31242490
44.26090,-124.39274,2.29051852
44.26105,-124.38022,2.27179599
44.26120,-124.36769,2.26266575
44.26135,-124.35517,2.14263391
44.26150,-124.34265,2.13887525
44.26164,-124.33012,2.12693834
44.26179,-124.31760,2.09699774
44.26193,-124.30507,2.07693958
44.26207,-124.29255,2.04095316
44.26221,-124.28002,2.02530956
44.26235,-124.26750,2.02541780
44.26249,-124.25497,2.03613091
44.26263,-124.24245,2.04580092
44.26277,-124.22992,2.05595231
44.26290,-124.21740,2.08405685
44.26303,-124.20487,2.09902310
44.26316,-124.19234,2.06948948
44.26329,-124.17982,2.11199498
44.26342,-124.16729,2.13749242
44.26355,-124.15477,2.17844868
44.26368,-124.14224,2.19636083
44.26380,-124.12971,2.19891882
44.26392,-124.11719,2.19148159
44.23735,-125.29382,7.15460730
44.23760,-125.28131,7.16505909
44.23785,-125.26880,7.17658806
44.23810,-125.25628,7.18681812
44.23834,-125.24377,7.18691826
44.23859,-125.23126,7.16116714
44.23883,-125.21874,7.11031771
44.23907,-125.20623,6.95753860
44.23932,-125.19371,6.90336466
44.23955,-125.18120,6.78469086
44.23979,-125.16869,6.73452044
44.24003,-125.15617,6.60013485
44.24027,-125.14366,6.48880005
44.24050,-125.13114,6.40007019
44.24073,-125.11863,6.32870626
44.24096,-125.10611,6.27601957
44.24119,-125.09360,6.29050827
44.24142,-125.08108,6.29693604
44.24165,-125.06857,6.02320766
44.24188,-125.05605,5.63621807
44.24210,-125.04353,5.25934601
44.24233,-125.03102,5.25625706
44.24255,-125.01850,5.23493481
44.24277,-125.00599,5.26612520
44.24299,-124.99347,5.24963284
44.24320,-124.98095,5.14634609
44.24342,-124.96844,5.20052052
44.24364,-124.95592,5.22604227
44.24385,-124.94340,5.20295191
44.24406,-124.93088,5.54573965
44.24427,-124.91837,5.93814754
44.24448,-124.90585,6.12915421
44.24469,-124.89333,6.10819197
44.24490,-124.88081,7.23776293
44.24510,-124.86830,6.38131571
44.24531,-124.85578,5.87894440
44.24551,-124.84326,5.56498051
44.24571,-124.83074,5.64141750
44.24591,-124.81822,5.66463423
44.24611,-124.80571,6.33027411
44.24631,-124.79319,6.65239286
44.24650,-124.78067,6.82869911
44.24670,-124.76815,6.46292734
44.24689,-124.75563,5.71017885
44.24708,-124.74311,5.09209871
44.24727,-124.73059,4.77466536
44.24746,-124.71807,4.89045620
44.24765,-124.70555,5.62556839
44.24784,-124.69303,6.61580896
44.24802,-124.68051,5.04630184
44.24820,-124.66799,3.43081212
44.24839,-124.65547,4.14724636
44.24857,-124.64295,4.38541222
44.24875,-124.63043,5.23079872
44.24892,-124.61791,6.64539671
44.24910,-124.60539,5.77236986
44.24928,-124.59287,5.39958715
44.24945,-124.58035,4.67652082
44.24962,-124.56783,4.37801218
44.24979,-124.55531,3.89419174
44.24996,-124.54279,3.50921106
44.25013,-124.53027,3.25595665
44.25030,-124.51775,3.07259107
44.25047,-124.50523,2.94961762
44.25063,-124.49271,2.77868199
44.25079,-124.48018,2.58954787
44.25095,-124.46766,2.56604028
44.25111,-124.45514,2.56435275
44.25127,-124.44262,2.36831427
44.25143,-124.43010,2.36239100
44.25159,-124.41757,2.25137830
44.25174,-124.40505,2.34523511
44.25190,-124.39253,2.30381250
44.25205,-124.38001,2.27175283
44.25220,-124.36749,2.24442458
44.25235,-124.35496,2.23778963
44.25250,-124.34244,2.14043069
44.25264,-124.32992,2.13705444
44.25279,-124.31740,2.12836409
44.25293,-124.30487,2.11310959
44.25307,-124.29235,2.06906080
44.25321,-124.27983,2.06781793
44.25335,-124.26730,2.06119919
44.25349,-124.25478,2.05532098
44.25363,-124.24226,2.06076503
44.25376,-124.22973,2.06844425
44.25390,-124.21721,2.07827234
44.25403,-124.20469,2.10610509
44.25416,-124.19216,2.07820678
44.25429,-124.17964,2.10859108
44.25442,-124.16711,2.14382982
44.25455,-124.15459,2.16386914
44.25467,-124.14207,2.17799592
44.25480,-124.12954,2.18437505
44.25492,-124.11702,2.18498230
44.22835,-125.29347,7.18108320
44.22860,-125.28096,7.19873381
44.22885,-125.26845,7.22220230
44.22910,-125.25594,7.25396252
44.22935,-125.24343,7.25638390
44.22959,-125.23092,7.23606396
44.22984,-125.21840,7.15408278
44.23008,-125.20589,7.06373930
44.23032,-125.19338,6.95509052
44.23056,-125.18087,6.82198191
44.23080,-125.16835,6.71219063
44.23103,-125.15584,6.62356091
44.23127,-125.14333,6.53098011
44.23150,-125.13082,6.44648504
44.23174,-125.11830,6.37197256
44.23197,-125.10579,6.30709171
44.23220,-125.09328,6.26290512
44.23243,-125.08076,6.20838594
44.23265,-125.06825,5.86866045
44.23288,-125.05574,5.68499279
44.23310,-125.04322,5.50376081
44.23333,-125.03071,5.54037571
44.23355,-125.01819,5.38309908
44.23377,-125.00568,5.31731272
44.23399,-124.99316,5.31331921
44.23421,-124.98065,5.26027584
44.23442,-124.96814,5.30253172
44.23464,-124.95562,5.28731489
44.23485,-124.94311,5.17995024
44.23506,-124.93059,5.32242537
44.23527,-124.91807,5.64296389
44.23548,-124.90556,5.87289286
44.23569,-124.89304,5.98549318
44.23590,-124.88053,6.18628979
44.23610,-124.86801,6.15251112
44.23631,-124.85550,5.73577976
44.23651,-124.84298,5.63209677
44.23671,-124.83046,5.54052258
44.23691,-124.81795,5.83792639
44.23711,-124.80543,6.45411110
44.23731,-124.79291,6.69679737
44.23750,-124.78040,6.78208208
44.23770,-124.76788,6.60490894
44.23789,-124.75536,5.86581993
44.23808,-124.74285,5.01240969
44.23827,-124.73033,4.27356243
44.23846,-124.71781,4.61051846
44.23865,-124.70529,5.30455256
44.23884,-124.69278,5.47585869
44.23902,-124.68026,5.09317732
44.23921,-124.66774,4.54993057
44.23939,-124.65522,4.38795137
44.23957,-124.64270,4.49747658
44.23975,-124.63019,5.06928873
44.23993,-124.61767,5.45483208
44.24010,-124.60515,5.53836870
44.24028,-124.59263,5.31690693
44.24045,-124.58011,4.81747580
44.24062,-124.56759,4.39896345
44.24079,-124.55507,4.00185013
44.24096,-124.54256,3.50804210
44.24113,-124.53004,3.21522188
44.24130,-124.51752,2.97578955
44.24147,-124.50500,2.89328170
44.24163,-124.49248,2.86170983
44.24179,-124.47996,2.82656741
44.24195,-124.46744,2.67663336
44.24211,-124.45492,2.65890861
44.24227,-124.44240,2.46791029
44.24243,-124.42988,2.44476056
44.24259,-124.41736,2.30585384
44.24274,-124.40484,2.38226581
44.24289,-124.39232,2.30900311
44.24305,-124.37980,2.24194884
44.24320,-124.36728,2.23027730
44.24335,-124.35476,2.24394345
44.24349,-124.34224,2.26625323
44.24364,-124.32972,2.15214753
44.24379,-124.31719,2.15440011
44.24393,-124.30467,2.14261508
44.24407,-124.29215,2.12013960
44.24421,-124.27963,2.10282874
44.24435,-124.26711,2.08132052
44.24449,-124.25459,2.06480122
44.24463,-124.24207,2.06813169
44.24476,-124.22955,2.07889128
44.24490,-124.21702,2.09034681
44.24503,-124.20450,2.11119699
44.24516,-124.19198,2.12458706
44.24529,-124.17946,2.14220500
44.24542,-124.16694,2.16209769
44.24555,-124.15441,2.11817074
44.24567,-124.14189,2.17062664
44.24580,-124.12937,2.17781091
44.24592,-124.11685,2.18086267
44.21936,-125.29312,7.14659691
44.21961,-125.28061,7.17524862
44.21986,-125.26810,7.21457815
44.22010,-125.25559,7.27531767
44.22035,-125.24309,7.38942671
44.22060,-125.23058,7.36778927
44.22084,-125.21807,7.22291374
44.22108,-125.20556,7.06347132
44.22132,-125.19305,6.97009468
44.22156,-125.18053,6.84992313
44.22180,-125.16802,6.77660179
44.22204,-125.15551,6.64640522
44.22227,-125.14300,6.56374454
44.22251,-125.13049,6.48275328
44.22274,-125.11798,6.40530968
44.22297,-125.10547,6.34503937
44.22320,-125.09296,6.27861977
44.22343,-125.08045,6.19736528
44.22366,-125.06793,5.85706711
44.22388,-125.05542,5.74011087
44.22411,-125.04291,5.62862968
44.22433,-125.03040,5.69226742
44.22455,-125.01789,5.46677351
44.22477,-125.00537,5.26864004
44.22499,-124.99286,5.26666021
44.22521,-124.98035,5.27571201
44.22543,-124.96784,5.30748415
